,id,age,highest_education,profession,avg(GROSPAYX),hispanic,weekly_hours_worked,in_college,is_married,schoolmeals_purchases,self_employed,sex,supp_security,reason_unemployment,main_profession,numweeks_schoolmeals,id_2,psu,psu_popsize,net_income,FWAGEXM,alcbev,bakery,beef,cereal,child_age,housing_type,census_division,eggs,fam_size,food_away,food_home,total_food,fresh_fruit,fresh_veg,value_foodstamps,number_foodstamps,non_alc_grocery,milk,number_earners,non_alc_bevs,oils,othdairy,othmeat,members_under18,members_over64,pet_food,pork,procfruit,proc_veg,spouse_race,foodstamp_or_not,seafood,smoking,lives_in_MSA,state,sweets,vehicle,miscellaneous,poultry,total_food_percent
4178,377044,32,Master’s or greater,Paid employee of a PRIVATE company,12397.5,No,52.5,Not at all,Married,,No,Female,,,103.0,,377044,"Philadelphia-CamdenWilmington, PA-NJ-DE-MD",4 mil+,157400.0,156500.0,7.445,3.495,6.66,7.47,1,"House, apartment, flat",Middle Atlantic,0.0,3,7.675,51.35,59.025,3.35,9.445,,,90.0,1.345,2,9.855,0.0,4.99,0.0,1,0,0.0,0.0,0.0,0.5,1.0,No,0.0,0.0,Yes,Pennsylvania,1.5,1.0,2.74,0.0,0.0195
4180,377046,40,High school graduate,Paid employee of a PRIVATE company,1450.0,No,45.0,Part time,Never married,,No,Female,,,104.0,,377046,Rest of America,1.20-4 mil,71000.0,71000.0,0.0,25.594195000000003,6.45333,8.149215,7,"House, apartment, flat",South Atlantic,3.14768,3,0.0,189.210005,189.210005,9.521985,9.336095,,,160.0,4.443309999999999,2,23.334905,13.902020000000002,10.132005,4.646705,0,0,30.6,2.7406650000000004,6.2630550000000005,17.620475,,No,4.996085,0.0,Yes,North Carolina,2.844465,4.0,26.080335,10.00348,0.13857634169014083
4181,377047,42,High school graduate,Paid employee of a PRIVATE company,,Yes,40.0,Not at all,Widowed,,No,Male,,,101.0,,377047,"Los Angeles-Long Beach-Anaheim, CA",4 mil+,50762.4,50762.4,0.0,10.0,27.5,0.0,0,"House, apartment, flat",Pacific,0.0,1,52.5,109.665,162.165,14.0,19.0,,,200.0,22.5,1,2.165,0.0,7.5,0.0,0,0,0.0,0.0,5.0,0.0,,No,0.0,0.0,Yes,California,0.0,3.0,2.0,0.0,0.16611862323294407
4182,377049,64,Master’s or greater,,,No,,Not at all,Married,,No,Female,,Retired,930.0,,377049,Rest of America,"125,000 - 330,000",26608.0,0.0,76.225,3.245,2.26,0.0,0,"House, apartment, flat",Pacific,1.845,2,135.155,132.29,267.445,9.105,8.465,,,,7.48,0,16.745,0.0,6.485,18.24,0,1,0.0,8.355,0.0,1.245,1.0,No,0.0,0.0,Yes,California,4.49,2.0,30.925,13.405,0.5226676187612748
4183,377050,34,Master’s or greater,Paid employee of a PRIVATE company,,Yes,40.0,Not at all,Never married,,No,Female,,,103.0,,377050,Rest of America,0.33-1.19 mil,52846.2,52846.2,0.0,4.61,0.0,0.745,5,"House, apartment, flat",South Atlantic,1.045,3,0.0,44.1,44.1,3.99,1.715,,,130.0,2.795,1,3.71,0.0,0.0,1.445,2,0,0.0,4.21,1.55472,1.45528,,No,0.0,0.0,Yes,Florida,0.0,1.0,12.835,3.99,0.043393848564324405
4184,377052,47,Bachelor’s degree,,,No,40.0,Full time,Married,,No,Female,,Taking care of home/family,910.0,,377052,"Dallas-Fort Worth-Arlington, TX",4 mil+,35340.4,35340.4,3.23,1.45,0.0,0.0,0,"House, apartment, flat",West South Central,0.0,2,51.25,20.085,71.335,1.645,4.44,,,255.0,0.0,1,0.0,0.99,0.0,0.0,0,0,3.775,0.0,0.6843899999999999,0.81061,2.0,No,0.0,51.94,Yes,Texas,1.075,1.0,0.0,8.99,0.10496259238718293
4186,377057,48,"Some high school, no degree",,,No,,,Married,,No,Male,,"Ill, disabled, unable to work",900.0,,377057,Rest of America,"< 125,000",11208.0,0.0,0.0,4.12,0.0,1.405,0,"House, apartment, flat",,0.765,2,29.72,51.33,81.05,4.4,1.265,,,70.0,1.535,0,29.645,1.535,0.0,0.0,0,0,0.0,2.81,0.0,1.545,1.0,No,0.0,0.0,No,,0.0,,1.015,1.29,0.37603497501784433
4187,377058,42,Some college but no degree,A State government employee,,No,40.0,Not at all,Divorced,,No,Female,,,104.0,,377058,Rest of America,"< 125,000",45000.0,45000.0,0.0,2.25,2.0,2.625,0,"House, apartment, flat",,0.0,1,49.0,43.2,92.2,0.0,1.745,,,45.0,1.0,1,5.83,0.0,7.0,5.0,0,0,0.0,0.0,0.6866800000000001,2.81332,,No,0.0,0.0,No,,0.0,1.0,6.25,6.0,0.10654222222222223
4188,377061,52,Master’s or greater,Paid employee of a PRIVATE company,3000.0,No,40.0,Not at all,Divorced,,No,Female,,,103.0,,377061,Rest of America,"< 125,000",85000.0,85000.0,1.7584549999999999,17.96402,52.512555000000006,7.653860000000001,0,"House, apartment, flat",West South Central,2.03,2,64.31,161.85978,226.16977999999997,3.0471,11.321069999999999,,,150.0,3.39607,1,4.299155000000001,4.807405,6.923145,3.127625,0,1,58.851769999999995,2.964085,9.41215,1.301735,,No,0.0,0.0,Yes,,2.602245,2.0,12.37756,16.12,0.13836268894117645
4189,377064,59,"Some high school, no degree",Paid employee of a PRIVATE company,367.5,Yes,26.0,,Divorced,,No,Female,,,110.0,,377064,Rest of America,"125,000 - 330,000",28000.0,28000.0,0.0,21.63,2.325,0.28,7,Mobile home or trailer with NO permanent room added,West South Central,1.82,3,37.701454999999996,75.58,113.28145500000001,2.28,3.25,,,45.0,1.09,2,6.34,6.485,0.0,3.53,0,0,7.695,2.19,0.0,1.5,,No,0.0,0.0,Yes,Texas,0.0,2.0,18.385,4.475,0.21037984500000004
4190,377066,49,High school graduate,Paid employee of a PRIVATE company,,No,48.0,Not at all,Married,,No,Male,,,103.0,,377066,Rest of America,0.33-1.19 mil,85000.0,85000.0,0.0,8.305,3.3,9.145,0,"House, apartment, flat",South Atlantic,0.0,2,27.7,116.285,143.985,0.0,10.38,,,90.0,6.415,1,14.95,1.43,3.89,1.48,0,0,6.62,0.0,1.67,11.5,1.0,No,1.625,0.0,Yes,South Carolina,6.6,2.0,30.105,5.49,0.0880849411764706
4191,377067,41,Bachelor’s degree,Paid employee of a PRIVATE company,,No,47.5,Not at all,Married,,No,Female,,,103.0,,377067,Rest of America,1.20-4 mil,208000.0,208000.0,64.895,15.825,0.0,3.75,4,"House, apartment, flat",East North Central,0.595,4,282.91,113.655,396.565,7.47,0.0,,,300.0,5.73,2,16.705,0.0,4.5,0.0,2,0,0.0,0.0,3.745,0.0,1.0,No,3.685,0.0,Yes,,1.395,2.0,46.83,3.425,0.09914125
4192,377077,27,Bachelor’s degree,Paid employee of a PRIVATE company,,No,40.0,Not at all,Married,,No,Male,,,106.0,,377077,Rest of America,"< 125,000",58282.4,58282.4,6.02581,12.14664,3.56,2.47,1,"House, apartment, flat",,0.435,3,9.70919,102.41,112.11918999999999,18.715,6.95,,,50.0,2.825,1,5.555,3.925,7.895,3.34,1,0,0.0,0.995,2.735,2.515,1.0,No,3.03,0.0,No,,1.195,2.0,19.95336,4.17,0.10003359298862091
4193,377082,46,Master’s or greater,Paid employee of a PRIVATE company,5800.0,No,50.0,Not at all,Married,,No,Male,,,103.0,,377082,"Los Angeles-Long Beach-Anaheim, CA",4 mil+,250202.4,233230.8,42.625,19.875,31.225,8.98,3,"House, apartment, flat",Pacific,2.995,4,136.215,221.665,357.88,29.125,16.125,,,165.0,2.49,1,2.43,0.0,16.985,8.76,2,0,0.0,0.0,6.43,1.145,1.0,No,7.49,0.0,Yes,California,0.0,2.0,67.61,0.0,0.07437882290497613
4194,377086,34,Some college but no degree,Paid employee of a PRIVATE company,,No,40.0,Not at all,Married,,No,Male,,,107.0,,377086,Rest of America,1.20-4 mil,102007.0,101307.0,85.88475,7.92174,2.995,1.89077,0,"House, apartment, flat",Pacific,1.585325,2,153.335245,98.00999499999999,251.34524,2.8203650000000002,1.898225,,,110.0,1.23811,2,15.480445000000001,2.30932,8.551485000000001,3.6492949999999995,0,0,22.95,6.919314999999999,0.0,6.147575,1.0,No,0.0,0.0,Yes,Oregon,0.0,3.0,34.603025,0.0,0.1281279959218485
4196,377094,52,Bachelor’s degree,Self-employed,,No,50.0,Not at all,Never married,,Yes,Female,,,209.0,,377094,Rest of America,1.20-4 mil,6877.0,0.0,0.0,0.0,0.0,3.55,0,"House, apartment, flat",Pacific,0.56,1,0.95,23.485,24.435,0.0,3.12,,,40.0,0.0,1,1.935,0.495,2.63,0.0,0,0,0.0,0.0,0.22660500000000003,0.268395,,No,0.99,0.5,Yes,Oregon,0.0,,9.71,0.0,0.18476370510396975
4197,377096,67,Bachelor’s degree,,,No,10.0,Not at all,Married,,No,Male,,Retired,930.0,,377096,"New York-Newark-Jersey City, NY-NJ-PA",4 mil+,75836.2,44618.2,0.0,21.339995000000002,0.0,3.49,0,"House, apartment, flat",Middle Atlantic,1.845,2,167.13,140.84499499999998,307.97499500000004,39.78,24.665,,,90.0,0.0,1,29.375,0.0,0.0,2.985,0,2,0.0,0.0,0.0,0.0,4.0,No,0.0,0.0,Yes,New York,3.995,2.0,13.37,0.0,0.2111748708400474
4198,377099,54,Some college but no degree,Paid employee of a PRIVATE company,2230.0,No,40.0,Not at all,Married,,No,Male,,,111.0,,377099,"Minneapolis-St. PaulBloomington, MN-WI",1.20-4 mil,116286.8,116286.8,8.580515,5.485,7.14,0.0,0,"House, apartment, flat",East North Central,0.0,2,34.474484999999994,60.42,94.894485,0.0,3.24,,,120.0,1.325,2,3.0,2.075,1.595,0.0,0,0,0.0,9.725,0.99,0.0,1.0,No,0.0,31.66,Yes,,0.0,2.0,19.355,6.49,0.04243399268016662
4199,377102,88,Bachelor’s degree,,,No,,Not at all,Widowed,,No,Female,,Retired,930.0,,377102,Rest of America,0.33-1.19 mil,32892.2,0.0,0.0,0.0,0.0,0.0,0,"House, apartment, flat",South Atlantic,1.78,1,0.0,79.26,79.26,3.7,4.335,,,85.0,0.0,0,15.64,0.0,0.0,2.57,0,1,28.775,0.0,1.7693450000000002,7.695655,,No,8.5,0.0,Yes,North Carolina,0.0,1.0,33.27,0.0,0.12530387143456506
4200,377108,58,"Some high school, no degree",,1000.0,No,35.0,,Married,,No,Male,1500.0,"Ill, disabled, unable to work",900.0,,377108,"Atlanta-Sandy Springs-Roswell, GA",4 mil+,14500.0,13000.0,0.0,3.03162,0.0,1.584885,0,"House, apartment, flat",South Atlantic,1.3417700000000001,2,13.455,17.48,30.935,0.0,0.716825,,,100.0,1.0479,1,2.28,1.9545400000000002,1.134695,0.0,0,0,0.0,0.0,0.0,1.67183,1.0,No,0.0,0.0,Yes,Georgia,1.21252,3.0,1.503415,0.0,0.11093931034482758
4201,377109,65,Some college but no degree,,,No,,Not at all,Divorced,,No,Female,,Retired,930.0,,377109,Rest of America,"125,000 - 330,000",21285.6,0.0,0.0,0.0,0.0,0.0,0,"House, apartment, flat",South Atlantic,0.0,1,2.58,0.0,2.58,0.0,0.0,,,75.0,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,,No,0.0,0.0,Yes,Florida,0.0,1.0,0.0,0.0,0.006302852632765814
4202,377110,60,Bachelor’s degree,,,No,45.0,Not at all,Married,,No,Female,,Taking care of home/family,910.0,,377110,Rest of America,0.33-1.19 mil,18897.8,0.0,10.7,4.65,0.0,2.16,0,"House, apartment, flat",West North Central,0.0,2,7.65,48.195,55.845,1.805,5.72,,,140.0,0.0,1,3.97,0.0,0.0,0.0,0,0,2.98,4.28,0.572235,0.677765,1.0,No,0.0,0.0,Yes,Nebraska,6.96,2.0,7.76,9.64,0.15366550603773985
4205,377115,81,"Some high school, no degree",,,Yes,,,Divorced,,No,Female,,Retired,930.0,,377115,"Los Angeles-Long Beach-Anaheim, CA",4 mil+,13428.0,0.0,7.5,0.0,0.0,0.0,0,"House, apartment, flat",Pacific,0.0,1,99.15,0.0,99.15,0.0,0.0,,,105.0,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,,No,0.0,0.0,Yes,California,0.0,1.0,0.0,0.0,0.38395889186773907
4206,377117,32,Associate’s degree in college,Paid employee of a PRIVATE company,2400.0,No,40.0,Not at all,Never married,,No,Male,,,107.0,,377117,"Minneapolis-St. PaulBloomington, MN-WI",1.20-4 mil,65000.0,65000.0,40.765165,0.0,0.0,1.516235,0,"House, apartment, flat",West North Central,0.0,1,35.564834999999995,3.04,38.604834999999994,0.0,0.0,,,65.0,0.0,1,0.0,0.0,1.523765,0.0,0,0,0.0,0.0,0.0,0.0,,No,0.0,20.18,Yes,,0.0,1.0,0.0,0.0,0.030883867999999995
4207,377118,37,Master’s or greater,,3500.0,No,36.0,Not at all,Married,,No,Female,,Taking care of home/family,910.0,,377118,"Atlanta-Sandy Springs-Roswell, GA",4 mil+,153914.8,106621.8,8.39,2.75,0.0,1.57,1,"House, apartment, flat",South Atlantic,0.0,4,87.935,162.815,250.75,9.095,2.19,,,90.0,8.115,1,20.23,0.0,19.625,7.51,2,0,3.84,0.0,6.99,10.21,1.0,No,1.75,0.0,Yes,Georgia,1.385,2.0,67.55,3.845,0.08471569985472482
4208,377119,51,Master’s or greater,Paid employee of a PRIVATE company,,No,50.0,Not at all,Married,,No,Female,,,103.0,,377119,Rest of America,"125,000 - 330,000",40000.0,40000.0,0.0,3.8319050000000003,0.0,12.595080000000001,0,"House, apartment, flat",East North Central,0.0,1,0.0,122.44500500000001,122.44500500000001,12.721630000000001,15.868920000000001,,,100.0,6.462515,1,1.944375,4.016825,16.67003,0.0,0,0,12.645,0.0,1.9677799999999999,3.0171349999999997,,No,9.79452,0.0,Yes,,1.595,2.0,24.110135,7.8491550000000005,0.1591785065
4209,377120,37,Master’s or greater,A Federal government employee,3750.0,No,34.0,Not at all,Married,,No,Female,,,102.0,,377120,"Houston-The Woodlands-Sugar Land, TX",4 mil+,466461.5,466461.5,5.604,2.485,4.085,4.28,1,"House, apartment, flat",West South Central,4.985,4,66.37100000000001,127.11,193.481,8.4,3.77,,,190.0,1.295,2,12.72,2.98,7.58,4.585,2,0,0.0,29.01,0.0,2.24,1.0,No,4.135,0.0,Yes,Texas,4.495,2.0,24.925,5.14,0.02156879399478842
4210,377121,51,Master’s or greater,Paid employee of a PRIVATE company,22718.0,No,45.0,Not at all,Married,,No,Male,,,106.0,,377121,Rest of America,1.20-4 mil,283270.8,233230.8,0.0,0.0,0.0,1.315,0,"House, apartment, flat",South Atlantic,0.0,2,95.77,24.725,120.495,2.79,2.675,,,45.0,0.0,2,3.705,0.0,0.0,0.0,0,0,0.0,0.0,2.67,0.0,1.0,No,0.0,0.0,Yes,North Carolina,8.01,2.0,3.56,0.0,0.02211925832101297
4211,377127,67,Bachelor’s degree,,,No,,Not at all,Widowed,,No,Female,,Retired,930.0,,377127,Rest of America,"125,000 - 330,000",13628.0,0.0,0.0,0.65,0.0,2.785,0,"House, apartment, flat",South Atlantic,0.0,1,8.0,86.01,94.01,19.08,0.0,,,75.0,0.0,0,8.865,0.0,16.915,0.0,0,1,0.0,0.0,0.0,6.86,,No,6.68,0.0,Yes,North Carolina,8.135,1.0,16.04,0.0,0.358711476372175
4212,377129,32,High school graduate,,1200.0,No,40.0,Not at all,Never married,,No,Female,,Taking care of home/family,910.0,,377129,Rest of America,1.20-4 mil,33719.4,33519.4,0.0,4.645,12.099995,9.4,4,Mobile home or trailer with NO permanent room added,East North Central,0.745,6,93.3,111.824995,205.12499499999998,2.905,7.31,,,150.0,3.635,2,12.495,3.44,9.575,2.145,4,0,35.48,5.3,0.0,1.475,,No,0.0,6.435,Yes,Ohio,3.43,1.0,24.13,9.095,0.3163312437350605
4213,377135,23,Some college but no degree,Paid employee of a PRIVATE company,1200.0,No,42.0,Not at all,Never married,,No,Male,,,105.0,,377135,Rest of America,1.20-4 mil,35005.0,35000.0,0.0,1.5,0.0,0.0,0,"House, apartment, flat",East South Central,0.0,1,61.945,29.91,91.855,3.6,0.0,,,130.0,0.0,1,3.775,0.0,0.0,0.0,0,0,0.0,0.0,0.0,11.465,,No,0.0,22.565,Yes,Kentucky,1.44,1.0,8.13,0.0,0.13645079274389374
4214,377138,88,Bachelor’s degree,,,No,,Not at all,Married,,No,Male,,Retired,930.0,,377138,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,43709.0,0.0,0.0,1.25,0.0,1.0,0,"House, apartment, flat",Pacific,0.99,2,7.07,56.96,64.03,10.725,11.77,,,75.0,1.295,0,0.0,1.995,11.09,0.0,0,2,0.0,4.885,0.0,1.495,1.0,No,0.0,0.0,Yes,California,0.995,2.0,9.47,0.0,0.07617561600585691
4217,377144,27,Bachelor’s degree,Paid employee of a PRIVATE company,3500.0,No,36.0,Not at all,Never married,,No,Female,,,103.0,,377144,"Minneapolis-St. PaulBloomington, MN-WI",1.20-4 mil,68078.0,62000.0,7.875,2.39,0.0,1.645,0,"House, apartment, flat",West North Central,0.0,1,118.18,48.56,166.74,2.495,18.745,,,70.0,2.59,1,0.965,0.0,0.0,0.0,0,0,0.0,0.0,5.74,0.0,,No,0.0,0.0,Yes,,0.0,1.0,0.0,13.99,0.1273609683010664
4218,377145,44,Bachelor’s degree,Paid employee of a PRIVATE company,3000.0,No,45.0,Not at all,Divorced,,No,Male,,,104.0,,377145,Rest of America,0.33-1.19 mil,80100.0,80000.0,0.0,0.0,0.0,0.0,0,"House, apartment, flat",West North Central,0.525,1,63.83,18.92,82.75,0.0,0.0,,,45.0,3.18,1,6.83,0.0,0.0,0.0,0,0,0.0,0.0,4.442880000000001,3.9421199999999996,,No,0.0,0.0,Yes,Kansas,0.0,1.0,0.0,0.0,0.053720349563046194
4219,377146,36,Associate’s degree in college,Paid employee of a PRIVATE company,2780.0,No,50.0,Not at all,Married,,No,Male,,,106.0,,377146,Rest of America,1.20-4 mil,150000.0,150000.0,0.0,12.117915,6.065475,3.7650699999999997,2,"House, apartment, flat",East South Central,1.53988,4,37.5,103.49999,140.99999,8.68249,5.89124,,,145.0,2.63995,2,7.3501,4.400930000000001,3.4470400000000003,4.559605,2,0,0.0,3.2115650000000002,3.444025,8.13415,1.0,No,3.27471,0.0,Yes,Kentucky,3.05467,3.0,19.186835000000002,2.73434,0.04887999653333333
4220,377148,46,Associate’s degree in college,A local government employee,890.0,Yes,42.0,Not at all,Married,,No,Male,,,108.0,,377148,Rest of America,"125,000 - 330,000",26500.0,26500.0,0.0,3.03,10.300460000000001,3.845,2,"House, apartment, flat",West South Central,3.305,4,40.185,91.515,131.7,2.8,7.915,,,100.0,5.91,1,14.83,0.625,2.33,0.0,2,0,0.0,10.13954,1.86,0.0,1.0,No,5.095,0.0,Yes,Texas,1.64,4.0,8.05,9.84,0.2584301886792453
4221,377149,35,High school graduate,Paid employee of a PRIVATE company,600.0,No,35.0,Not at all,Never married,,No,Male,,,105.0,,377149,Rest of America,1.20-4 mil,32684.0,20000.0,0.0,8.19523,0.0,2.49,7,"House, apartment, flat",New England,0.99,3,36.76,43.995,80.755,1.1,0.0,,,105.0,5.28,1,17.655,0.0,1.435,0.0,1,1,0.0,3.31,1.44,1.1297700000000002,,No,0.0,0.0,Yes,Connecticut,0.0,1.0,0.97,0.0,0.1284806021294823
4223,377156,36,Some college but no degree,,,No,55.0,Not at all,Married,,No,Female,,Taking care of home/family,910.0,,377156,Rest of America,0.33-1.19 mil,66600.0,0.0,50.86,15.625,10.295,2.85,3,"House, apartment, flat",Mountain,0.0,4,171.96,137.885,309.845,10.485,3.155,,,200.0,4.01,1,14.205,0.92,7.7,11.63,2,0,15.445,0.0,1.54,5.5,1.0,No,0.0,0.0,Yes,,1.55,2.0,48.42,0.0,0.24192102102102106
4224,377157,37,Some college but no degree,Paid employee of a PRIVATE company,2900.0,No,50.0,Not at all,Separated,,No,Male,,,103.0,,377157,Rest of America,"125,000 - 330,000",150000.0,150000.0,15.0,20.64558,0.0,5.339935,3,"House, apartment, flat",Middle Atlantic,3.959285,5,281.86437,130.345015,412.209385,12.299565,11.494860000000001,,,190.0,4.09377,2,12.902115,2.1280650000000003,9.01571,2.593185,3,0,0.0,7.81042,3.09463,8.58253,,No,8.01657,0.0,Yes,Pennsylvania,6.11147,3.0,9.72225,2.535075,0.14289925346666665
4225,377159,55,Grade 8 or lower,A State government employee,1000.0,No,20.0,,Divorced,,No,Female,,,110.0,,377159,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,14400.0,14400.0,0.0,6.995,22.075,0.0,0,"House, apartment, flat",Pacific,0.0,1,0.0,49.37,49.37,0.0,0.0,,,180.0,0.0,1,15.305,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.5,,No,0.0,0.0,Yes,California,0.0,1.0,1.0,3.495,0.17828055555555555
4226,377160,64,Bachelor’s degree,,,No,,Not at all,Widowed,,No,Female,,Retired,930.0,,377160,"Houston-The Woodlands-Sugar Land, TX",4 mil+,15963.0,0.0,0.0,0.99,1.745,0.0,0,"House, apartment, flat",West South Central,0.0,1,3.455,41.96,45.415,0.495,4.645,,,45.0,1.845,0,13.425,2.5,3.38,0.0,0,0,0.0,5.505,2.5,0.0,,No,0.0,0.0,Yes,Texas,1.5,1.0,3.43,0.0,0.14794086324625697
4227,377161,46,Master’s or greater,Paid employee of a PRIVATE company,,Yes,52.0,Not at all,Divorced,,No,Male,,,103.0,,377161,Rest of America,1.20-4 mil,233230.8,233230.8,0.0,6.805035,2.91228,1.642135,3,"House, apartment, flat",West South Central,1.075,4,84.045,79.26501999999999,163.31002,7.988325,3.748245,,,275.0,5.18858,1,11.90025,0.0,1.9375950000000002,2.89738,3,0,0.0,4.070880000000001,6.326645,3.95571,,No,2.904345,0.0,Yes,Texas,1.4750299999999998,2.0,11.60513,2.832455,0.03641080440490707
4228,377162,25,High school graduate,Paid employee of a PRIVATE company,1500.0,Yes,46.6666666666667,Not at all,Married,,No,Female,,,111.0,,377162,Rest of America,"< 125,000",136721.0,136721.0,27.5,1.075,2.965,0.0,1,"House, apartment, flat",,0.64,4,121.865,32.33,154.195,4.35,1.5,,,60.0,5.04,3,5.625,0.0,2.45,0.0,1,0,0.0,0.0,0.0,3.235,1.0,No,0.49,0.0,Yes,,0.47,3.0,4.49,0.0,0.058646001711514684
4229,377165,54,Bachelor’s degree,Paid employee of a PRIVATE company,1110.0,No,35.5,Not at all,Married,,No,Female,,,103.0,,377165,Rest of America,"< 125,000",56513.0,41424.0,0.0,5.09,3.29,5.095,0,"House, apartment, flat",,1.935,2,34.39,41.335,75.725,2.37,0.64,,,125.0,5.46,2,3.94,3.425,0.0,0.0,0,1,23.125,3.58,0.0,0.0,1.0,No,0.0,19.2,No,,0.0,4.0,6.51,0.0,0.06967777325571108
4230,377166,63,High school graduate,Paid employee of a PRIVATE company,,No,40.0,Not at all,Married,,Yes,Female,,,110.0,,377166,Rest of America,0.33-1.19 mil,131766.4,95660.4,5.995,17.3,25.58,2.385,0,"House, apartment, flat",West North Central,2.545,2,46.095,172.265,218.36,2.81,7.965,,,85.0,6.25,2,25.495,3.98,12.59,11.52,0,0,3.99,3.45,10.89,3.24,1.0,No,0.0,0.0,Yes,Kansas,3.19,3.0,21.685,11.39,0.08617310634577556
4231,377167,36,Grade 8 or lower,,,No,45.0,,Married,,No,Female,,Taking care of home/family,910.0,,377167,Rest of America,"< 125,000",69706.2,69706.2,0.0,4.28,0.445,2.45,3,"House, apartment, flat",,0.0,3,32.46667,45.235,77.70167,5.0,0.0,,,75.0,0.0,1,1.015,0.0,11.595,0.0,1,0,4.473669999999999,3.99,0.0,1.99,1.0,No,0.0,0.0,No,,4.945,1.0,9.525,0.0,0.057964525967560986
4232,377170,70,Some college but no degree,,,No,,Not at all,Married,,No,Female,,Retired,930.0,,377170,Rest of America,"125,000 - 330,000",25672.8,0.0,0.0,6.925,11.09,6.515,0,"House, apartment, flat",Mountain,2.765,2,48.54721,72.58,121.12721,17.85,8.04,,,80.0,2.39,0,5.0,0.935,0.0,0.0,0,2,9.744895,9.875,0.0,0.0,1.0,No,0.0,0.0,Yes,,0.0,3.0,1.195,0.0,0.24534195413044158
4233,377172,38,Master’s or greater,Paid employee of a PRIVATE company,,No,50.0,Not at all,Divorced,,No,Female,,,103.0,,377172,"Chicago-Naperville-Elgin, IL-INWI",4 mil+,233230.8,233230.8,0.0,3.625,4.175,0.0,0,"House, apartment, flat",East North Central,4.28,1,27.345,39.265,66.61,0.225,4.375,,,50.0,0.0,1,3.655,0.0,2.015,0.0,0,0,6.56,0.0,0.0,0.0,,No,0.0,0.0,Yes,Illinois,3.33,1.0,3.17,10.415,0.014851040257118699
4234,377173,60,Some college but no degree,Paid employee of a PRIVATE company,390.0,No,37.5,Not at all,Divorced,,No,Male,,,105.0,,377173,Rest of America,"125,000 - 330,000",46000.0,46000.0,0.0,10.065,6.07,0.26,0,"House, apartment, flat",East South Central,0.96,2,2.835,72.88,75.715,0.0,1.38,,,135.0,1.01,2,12.565,0.67,4.61,4.11,0,0,11.295,4.4,1.75,3.855,,No,5.195,32.605,Yes,Alabama,8.015,,7.965,0.0,0.0855908695652174
4235,377174,49,Master’s or greater,Paid employee of a PRIVATE company,1500.0,No,40.0,Not at all,Divorced,,No,Female,,,102.0,,377174,Rest of America,"125,000 - 330,000",45000.0,45000.0,0.0,2.935,0.0,3.48,0,"House, apartment, flat",East South Central,0.0,1,0.0,39.145,39.145,0.0,0.0,,,80.0,1.94,1,13.03,0.0,0.0,0.0,0,0,4.285,0.0,0.4555,7.0295,,No,0.0,0.0,No,Kentucky,2.135,1.0,6.145,1.995,0.045234222222222224
4236,377175,23,High school graduate,,,No,40.0,Part time,Married,,No,Female,,Going to school,920.0,,377175,"Los Angeles-Long Beach-Anaheim, CA",4 mil+,80000.0,80000.0,0.0,4.015505,1.495,3.213665,0,"House, apartment, flat",Pacific,0.0,2,0.0,81.68000500000001,81.68000500000001,4.995,8.985,,,50.0,0.0,1,0.0,6.685,0.0,0.0,0,0,0.0,9.06,0.0,0.435,4.0,No,9.475,0.0,Yes,California,1.0958350000000001,2.0,24.99,7.235,0.053092003250000006
4237,377177,19,High school graduate,Paid employee of a PRIVATE company,1025.0,No,40.0,Not at all,Married,,No,Female,,,105.0,,377177,Rest of America,"125,000 - 330,000",40500.0,40500.0,0.0,10.35,15.575,3.4,0,"House, apartment, flat",South Atlantic,0.0,2,17.515,86.145,103.66,1.995,1.685,,,200.0,1.275,2,7.97,0.0,6.94,0.55,0,0,5.86,1.215,1.725,0.755,1.0,No,4.325,3.23,Yes,North Carolina,5.775,2.0,20.185,2.425,0.1330943209876543
4238,377178,26,Some college but no degree,Paid employee of a PRIVATE company,500.0,Yes,23.5,Not at all,Never married,,No,Female,,,110.0,,377178,Rest of America,0.33-1.19 mil,41826.4,41826.4,0.0,0.0,0.0,0.0,0,"House, apartment, flat",West North Central,0.0,2,14.05,0.0,14.05,0.0,0.0,,,70.0,0.0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,No,0.0,7.07,Yes,Kansas,0.0,1.0,0.0,0.0,0.017467436834152594
4239,377180,65,High school graduate,,,No,,Part time,Never married,,No,Male,,Retired,930.0,,377180,"Chicago-Naperville-Elgin, IL-INWI",4 mil+,37101.6,0.0,0.0,15.475,6.05,7.045,0,"House, apartment, flat",East North Central,1.005,3,33.31,106.275,139.585,2.04,2.92,,,300.0,12.35,0,18.495,6.805,11.345,2.52,0,2,0.0,1.76,0.0,2.27,,No,0.0,0.0,Yes,Illinois,5.93,4.0,10.265,0.0,0.19563630679000368
