,id,age,highest_education,profession,avg(GROSPAYX),hispanic,weekly_hours_worked,in_college,is_married,schoolmeals_purchases,self_employed,sex,supp_security,reason_unemployment,main_profession,numweeks_schoolmeals,id_2,psu,psu_popsize,net_income,FWAGEXM,alcbev,bakery,beef,cereal,child_age,housing_type,census_division,eggs,fam_size,food_away,food_home,total_food,fresh_fruit,fresh_veg,value_foodstamps,number_foodstamps,non_alc_grocery,milk,number_earners,non_alc_bevs,oils,othdairy,othmeat,members_under18,members_over64,pet_food,pork,procfruit,proc_veg,spouse_race,foodstamp_or_not,seafood,smoking,lives_in_MSA,state,sweets,vehicle,miscellaneous,poultry,total_food_percent
5259,381470,28,Some college but no degree,Paid employee of a PRIVATE company,750.0,No,40.0,Not at all,Never married,,No,Female,,,104.0,,381470,Rest of America,1.20-4 mil,23314.2,21164.2,0.0,0.0,0.0,0.575,0,"House, apartment, flat",East North Central,1.95,2,62.69,28.85,91.54,0.0,0.725,150.0,12.0,63.0,0.825,2,2.505,0.0,4.895,0.0,0,0,23.591404999999998,4.365,0.5,0.0,,Yes,0.0,11.015,Yes,Ohio,0.0,1.0,12.51,0.0,0.20417084866733579
5261,381472,30,High school graduate,,,No,20.0,Not at all,Married,,No,Female,,"Ill, disabled, unable to work",900.0,,381472,Rest of America,"125,000 - 330,000",18077.8,3893.8,0.0,2.33,0.0,0.0,2,"House, apartment, flat",East South Central,0.0,4,3.145,20.245,23.39,0.0,0.49,183.0,12.0,150.0,1.49,1,7.785,3.5,0.0,0.0,2,0,0.0,0.0,0.0,0.92,1.0,Yes,0.0,2.235,No,Kentucky,2.98,1.0,0.75,0.0,0.06728031065727025
5285,381511,61,High school graduate,Paid employee of a PRIVATE company,1079.0,No,32.0,Not at all,Divorced,,No,Female,,,110.0,,381511,"Anchorage, AK","125,000 - 330,000",14046.0,10862.0,0.0,0.0,7.3,6.245,0,"House, apartment, flat",Pacific,5.295,1,0.0,88.56,88.56,20.26,5.975,78.0,5.0,10.0,2.395,1,0.0,0.0,3.0,0.0,0,0,0.0,0.0,0.0,8.145,,Yes,0.0,0.0,Yes,Alaska,14.09,1.0,15.855,0.0,0.327859888936352
5292,381530,52,Bachelor’s degree,A local government employee,,Yes,39.0,Not at all,Married,,No,Female,,,102.0,,381530,Rest of America,1.20-4 mil,38565.0,35235.0,0.0,2.54,2.945,3.855,7,"House, apartment, flat",South Atlantic,0.0,3,3.99,50.515,54.505,8.585,4.435,198.0,12.0,50.0,4.925,1,8.44917,0.0,3.49,0.0,0,0,7.0,0.0,1.489265,3.240735,1.0,Yes,2.145,18.725,Yes,Florida,0.0,3.0,1.71583,2.7,0.07349306365875795
5304,381557,48,Some college but no degree,Paid employee of a PRIVATE company,375.0,Yes,28.5,Not at all,Married,,No,Female,,,102.0,,381557,Rest of America,"125,000 - 330,000",41689.0,29289.0,0.0,27.085,7.675,2.455,7,"House, apartment, flat",West South Central,6.74,9,50.74,155.32,206.06,5.26,2.76,700.0,12.0,250.0,8.235,4,24.105,5.16,5.275,6.465,3,0,31.405,0.0,3.79,0.89,1.0,Yes,0.0,0.0,Yes,Texas,1.34,1.0,48.085,0.0,0.2570251145386073
5314,381578,27,Bachelor’s degree,Paid employee of a PRIVATE company,,No,30.0,Not at all,Married,,No,Female,,,107.0,,381578,"New York-Newark-Jersey City, NY-NJ-PA",4 mil+,27651.4,23451.4,0.0,1.895,0.0,3.33,1,"House, apartment, flat",Middle Atlantic,0.0,4,13.905,24.22,38.125,1.995,0.0,350.0,12.0,40.0,3.49,2,0.935,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,4.0,Yes,0.0,3.96,Yes,New Jersey,1.14,,11.435,0.0,0.07169618898138973
5340,381638,38,High school graduate,Paid employee of a PRIVATE company,550.0,No,28.0,Not at all,Never married,,Yes,Female,,,104.0,,381638,"Philadelphia-CamdenWilmington, PA-NJ-DE-MD",4 mil+,41151.2,26950.0,17.0,2.245,0.0,2.995,5,"House, apartment, flat",Middle Atlantic,0.0,2,55.47,32.89,88.36,5.49,4.985,260.0,3.0,85.0,0.0,1,3.46,3.99,1.995,0.0,1,0,0.0,0.0,0.0,0.0,,Yes,0.0,0.0,Yes,New Jersey,4.24,2.0,3.49,0.0,0.11165458115437704
5343,381650,68,"Some high school, no degree",,,No,25.0,,Widowed,,No,Female,,"Ill, disabled, unable to work",900.0,,381650,Rest of America,"125,000 - 330,000",30347.4,27897.0,0.0,3.2732650000000003,3.228105,0.0,0,"House, apartment, flat",South Atlantic,0.0,3,0.0,30.749995000000002,30.749995000000002,1.32145,0.88255,200.0,2.0,110.0,1.26934,2,0.0,0.0,3.4224550000000002,2.8905849999999997,0,1,0.0,2.69089,2.185955,0.0,,Yes,0.0,10.535,No,,2.21696,,7.36844,0.0,0.05268984295194976
5362,381689,43,"Some high school, no degree",,,Yes,,,Separated,,No,Female,,"Ill, disabled, unable to work",900.0,,381689,Rest of America,"125,000 - 330,000",10908.0,0.0,0.0,0.0,0.0,4.765,0,"House, apartment, flat",West South Central,0.0,1,0.0,30.165,30.165,0.0,5.24,72.0,12.0,26.0,0.0,0,6.325,1.74,0.0,0.0,0,0,0.0,2.035,0.0,0.0,,Yes,0.0,0.0,Yes,Texas,0.945,,9.115,0.0,0.1438008800880088
5374,381714,38,Bachelor’s degree,Paid employee of a PRIVATE company,,No,15.5,Not at all,Married,,No,Female,,,105.0,,381714,Rest of America,"125,000 - 330,000",20800.0,13000.0,0.0,14.18,0.0,4.98,4,"House, apartment, flat",West North Central,1.49,5,0.0,74.94,74.94,13.39,12.48,650.0,12.0,200.0,2.65,2,0.5,0.0,1.475,0.0,3,0,0.0,0.0,1.395,2.77,1.0,Yes,3.4,11.81,Yes,Nebraska,6.82,2.0,9.41,0.0,0.18735000000000002
5379,381719,54,High school graduate,Paid employee of a PRIVATE company,,No,38.0,Not at all,Married,,No,Male,,,109.0,,381719,Rest of America,"125,000 - 330,000",28700.0,24500.0,0.0,8.42,0.0,0.0,7,"House, apartment, flat",Middle Atlantic,0.0,3,2.5,115.37,117.87,22.11,10.79,350.0,12.0,150.0,0.0,2,7.905,5.24,8.01,5.03,0,0,0.0,9.14,4.415,2.945,2.0,Yes,4.99,7.805,Yes,Pennsylvania,8.48,2.0,17.895,0.0,0.2135623693379791
5388,381743,31,"Some high school, no degree",,,No,40.0,,Married,,No,Female,,Taking care of home/family,910.0,,381743,"Houston-The Woodlands-Sugar Land, TX",4 mil+,21890.4,2690.4,0.0,6.06,8.185,14.07,4,"House, apartment, flat",West South Central,2.485,6,50.895,58.43,109.325,0.0,3.235,400.0,12.0,85.0,4.985,1,4.15,1.17,0.0,0.0,4,0,0.0,2.995,0.757645,0.977355,2.0,Yes,0.0,0.0,Yes,Texas,1.995,2.0,5.735,1.63,0.25969831524321163
5394,381756,47,High school graduate,,,No,35.0,Not at all,Married,,No,Female,,"Ill, disabled, unable to work",900.0,,381756,Rest of America,1.20-4 mil,42020.2,0.0,0.0,18.757915,10.85069,3.84263,5,"House, apartment, flat",New England,1.7423349999999997,4,171.445,177.754985,349.199985,11.676485000000001,7.120410000000001,250.0,12.0,225.0,12.248814999999999,1,24.65233,2.39538,17.812235,4.236435,2,0,0.0,6.139115,0.0,11.243235,1.0,Yes,9.01855,0.0,Yes,Connecticut,6.25001,2.0,24.633245000000002,5.13517,0.4321350022132214
5401,381784,59,"Some high school, no degree",Paid employee of a PRIVATE company,440.0,No,40.0,,Widowed,,No,Male,,,111.0,,381784,Rest of America,1.20-4 mil,7064.0,5720.0,0.0,0.495,0.0,0.0,0,"House, apartment, flat",East North Central,0.0,1,0.0,14.47,14.47,0.0,0.99,192.0,7.0,90.0,6.315,1,0.945,0.0,2.89,0.0,0,0,0.0,0.0,0.0,0.0,,Yes,0.0,0.0,Yes,Ohio,0.0,,2.835,0.0,0.10651755379388449
5404,381787,26,High school graduate,,300.0,No,40.0,Not at all,Never married,,No,Female,,Taking care of home/family,910.0,,381787,Rest of America,0.33-1.19 mil,84215.8,22946.6,0.0,25.67,58.7,6.52,2,"House, apartment, flat",West North Central,3.58,7,17.5,419.725,437.225,3.37,9.45,1000.0,12.0,200.0,15.205,1,59.175,0.0,11.84,2.99,5,0,1.825,25.14,10.075,7.06,,Yes,0.0,2.945,Yes,,1.99,1.0,160.825,18.135,0.26996953065814255
5413,381811,66,Some college but no degree,,,No,,Not at all,Divorced,,No,Female,,Retired,930.0,,381811,Rest of America,"< 125,000",13248.0,0.0,0.0,3.89,0.0,1.555,7,"House, apartment, flat",West South Central,1.105,2,0.0,37.99,37.99,1.48,0.0,15.0,12.0,35.0,0.0,0,0.0,5.695,2.73,2.485,0,1,0.0,0.0,0.0,0.0,,Yes,1.845,0.0,No,,0.485,1.0,12.71,4.01,0.1491153381642512
5420,381820,56,Some college but no degree,,,Yes,,Not at all,Divorced,,No,Male,,"Ill, disabled, unable to work",900.0,,381820,Rest of America,"< 125,000",13524.0,0.0,16.425,0.0,0.0,0.0,0,"House, apartment, flat",,0.865,1,3.305,5.765,9.07,0.41,0.0,39.0,12.0,70.0,0.0,0,0.525,0.0,0.0,0.0,0,0,0.0,1.74,0.0,0.0,,Yes,0.0,0.0,No,,0.0,1.0,2.225,0.0,0.034874297545104994
5422,381827,40,High school graduate,,,No,,Not at all,Never married,,No,Female,220.0,"Ill, disabled, unable to work",900.0,,381827,"Chicago-Naperville-Elgin, IL-INWI",4 mil+,9268.0,0.0,0.0,0.0,9.465,0.0,0,"House, apartment, flat",East North Central,0.0,1,0.0,29.835,29.835,0.0,2.395,150.0,12.0,40.0,4.285,0,1.775,0.0,8.88,0.0,0,0,2.795,0.0,0.0,1.745,,Yes,0.0,7.935,Yes,Illinois,0.0,,1.29,0.0,0.16739533880017265
5434,381846,37,"Some high school, no degree",Paid employee of a PRIVATE company,171.0,No,21.0,,Separated,,No,Female,,,105.0,,381846,Rest of America,1.20-4 mil,17756.0,12848.0,0.0,7.33086,0.0,0.0,4,"House, apartment, flat",East South Central,0.0,3,0.0,36.399995000000004,36.399995000000004,0.0,1.69567,409.0,12.0,120.0,0.0,1,4.68154,0.0,1.263425,0.0,2,0,0.0,5.745340000000001,0.0,1.849405,,Yes,2.6165950000000002,0.0,Yes,Alabama,0.0,1.0,11.21716,0.0,0.10660057107456636
5439,382913,59,Grade 8 or lower,Paid employee of a PRIVATE company,,Yes,55.0,,Married,,No,Male,,,113.0,,382913,Rest of America,"125,000 - 330,000",53795.8,46514.2,38.375,3.995,22.75,7.29,6,Mobile home or trailer with one or more permanent rooms added,Mountain,6.9,7,14.375,165.96,180.335,12.415,24.455,606.8,,60.0,5.62,2,20.12,6.485,2.4,1.485,4,0,0.0,7.055,1.4244700000000001,3.19053,1.0,Yes,7.995,0.0,Yes,Arizona,1.18,,26.875,4.325,0.17431509523048266
5441,382919,54,Associate’s degree in college,,,No,,Part time,Never married,,No,Female,,"Ill, disabled, unable to work",900.0,,382919,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,11868.0,0.0,0.0,0.0,0.0,0.0,0,"House, apartment, flat",Pacific,0.0,2,33.305,15.935,49.24,0.0,0.0,189.0,12.0,50.0,0.0,0,8.94,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,,Yes,0.0,0.0,Yes,California,0.0,1.0,6.995,0.0,0.21574654533198517
5457,382957,33,Associate’s degree in college,Paid employee of a PRIVATE company,989.0,No,36.0,Full time,Married,,No,Female,,,103.0,,382957,Rest of America,"125,000 - 330,000",33960.0,30000.0,0.0,0.0,0.0,0.0,4,"House, apartment, flat",West North Central,0.0,5,33.31,7.195,40.505,0.0,0.0,330.0,12.0,130.0,0.0,1,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,1.84,1.0,Yes,0.0,0.0,Yes,Nebraska,0.0,2.0,0.0,5.355,0.062021790341578335
5484,383001,43,High school graduate,Paid employee of a PRIVATE company,1300.0,Yes,45.0,Not at all,Never married,,No,Male,,,114.0,,383001,Rest of America,"< 125,000",36040.0,31000.0,2.44,26.495,0.0,17.565,4,Mobile home or trailer with NO permanent room added,,6.78,8,0.0,300.505,300.505,13.12,7.115,420.0,12.0,350.0,14.325,1,39.145,2.025,13.68,8.14,6,0,9.99,25.125,7.457255,8.307744999999999,,Yes,30.265,0.0,No,,1.94,2.0,64.51,14.51,0.4335810210876804
5493,383025,24,Associate’s degree in college,Paid employee of a PRIVATE company,,No,24.2,Not at all,Married,,No,Female,,,106.0,,383025,Rest of America,1.20-4 mil,128094.0,124678.8,0.0,15.583429999999998,5.883045,5.46847,0,"House, apartment, flat",New England,4.93214,7,30.29,122.22499499999999,152.514995,6.645875,7.658580000000001,284.6,,,1.20031,5,9.76719,5.8952800000000005,8.1854,4.87375,0,0,2.339295,0.0,1.816055,10.61928,4.0,Yes,6.806955,0.0,Yes,Connecticut,5.874585,2.0,21.01465,0.0,0.061913748809468046
5506,383069,70,"Some high school, no degree",,,No,,,Widowed,,No,Female,,Retired,930.0,,383069,"Chicago-Naperville-Elgin, IL-INWI",4 mil+,1191.0,0.0,0.0,0.0,0.0,0.0,0,"House, apartment, flat",East North Central,0.0,1,12.0,0.0,12.0,0.0,0.0,174.0,1.0,153.0,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,,Yes,0.0,0.0,Yes,Illinois,0.0,,0.0,0.0,0.5239294710327456
5512,383088,68,Some college but no degree,,,No,,Not at all,Widowed,,No,Female,,Retired,930.0,,383088,"Phoenix-Mesa-Scottsdale, AZ",1.20-4 mil,33961.0,0.0,5.66,8.28,0.0,8.64,0,"House, apartment, flat",Mountain,1.37,2,90.72,116.654995,207.37499499999998,0.94,3.465,95.0,11.0,150.0,1.235,0,28.689995,6.61,4.74,4.035,0,2,9.715,1.0,0.65,2.1,,Yes,21.49,0.0,Yes,Arizona,3.24,1.0,20.17,0.0,0.3175259780336268
5517,383097,41,Some college but no degree,Paid employee of a PRIVATE company,200.0,No,20.0,Not at all,Never married,,No,Male,,,106.0,,383097,"Houston-The Woodlands-Sugar Land, TX",4 mil+,13680.0,9600.0,0.0,3.575,0.0,0.0,1,"House, apartment, flat",West South Central,0.0,2,11.08,46.195,57.275,1.745,4.52,340.0,12.0,80.0,3.07,1,25.08,3.365,0.0,0.0,1,0,0.0,0.0,4.375,0.465,,Yes,0.0,30.96,Yes,Texas,0.0,,0.0,0.0,0.21771198830409355
5529,383137,27,"Some high school, no degree",Paid employee of a PRIVATE company,212.0,No,65.0,,Never married,,No,Female,,,110.0,,383137,Rest of America,0.33-1.19 mil,25576.0,22000.0,0.0,6.315,0.0,6.58,2,"House, apartment, flat",West North Central,1.2,4,49.075,64.36,113.435,6.565,3.955,298.0,12.0,60.0,2.545,1,4.33,2.02,7.06,0.0,3,0,0.0,0.0,2.3384400000000003,4.33156,,Yes,0.0,0.0,Yes,Kansas,6.66,1.0,10.46,0.0,0.23063106036909603
5550,383178,57,High school graduate,Paid employee of a PRIVATE company,900.0,No,50.0,Not at all,Married,,No,Male,,,112.0,,383178,Rest of America,1.20-4 mil,80524.8,70200.0,0.0,14.254675,5.090755000000001,11.09268,6,"House, apartment, flat",Middle Atlantic,3.296765,4,0.0,137.49999,137.49999,5.75367,13.110114999999999,140.4,12.0,250.0,6.157665,2,14.818395,2.1181200000000002,8.489765,4.92708,1,0,0.0,5.0473550000000005,6.574165,3.77946,1.0,Yes,2.74927,0.0,Yes,Pennsylvania,4.99806,2.0,21.071885,4.17011,0.08879251460419646
5567,383211,37,Some college but no degree,Paid employee of a PRIVATE company,3334.0,No,48.0,Not at all,Never married,,Yes,Female,,,111.0,,383211,"Atlanta-Sandy Springs-Roswell, GA",4 mil+,80373.2,74065.2,0.0,6.835,0.0,5.175,2,"House, apartment, flat",South Atlantic,0.0,4,10.07,42.66,52.73,0.0,0.0,504.0,12.0,75.0,1.395,2,1.91,1.33,0.0,0.0,2,0,0.0,1.245,0.935,0.0,,Yes,0.0,0.0,Yes,Georgia,2.285,2.0,13.31,8.24,0.034115351883463645
5595,383272,54,"Some high school, no degree",,,Yes,,,Never married,,No,Female,8940.0,"Ill, disabled, unable to work",900.0,,383272,"New York-Newark-Jersey City, NY-NJ-PA",4 mil+,10908.0,0.0,0.0,4.09743,0.0,0.0,0,"House, apartment, flat",Middle Atlantic,0.945,1,0.0,63.225,63.225,0.0,1.44,164.0,12.0,55.0,1.245,0,4.675,0.0,1.995,0.0,0,0,0.0,0.0,0.873365,2.274205,,Yes,2.5,0.0,Yes,New York,0.895,,0.495,41.79,0.3014026402640264
5598,383277,49,Some college but no degree,Paid employee of a PRIVATE company,,No,25.0,Full time,Divorced,,No,Female,,,102.0,,383277,Rest of America,1.20-4 mil,36345.0,13200.0,1.645,10.609169999999999,3.697685,5.4796949999999995,7,"House, apartment, flat",Pacific,0.0,2,13.475,184.815,198.29,2.538035,3.3559900000000003,15.0,3.0,75.0,1.11808,2,4.133595,2.93625,0.0,0.0,0,0,0.0,2.798,0.0,3.93799,,Yes,3.9681900000000003,0.0,Yes,Oregon,0.0,,136.25232,3.99,0.28370009629935344
5608,383295,48,Associate’s degree in college,Paid employee of a PRIVATE company,525.0,No,31.6666666666667,Full time,Married,,No,Female,,,102.0,,383295,Rest of America,0.33-1.19 mil,79624.0,77300.0,0.0,10.687615,0.0,6.21965,4,"House, apartment, flat",West North Central,0.0,6,54.42,203.76,258.18,7.36176,8.52,300.0,1.0,150.0,5.71,3,17.685,1.345,35.430859999999996,1.75,4,0,0.0,6.75,5.907,3.008,1.0,Yes,14.32,0.0,Yes,Nebraska,21.78,2.0,47.845115,9.44,0.16860946448307043
5612,383299,41,Bachelor’s degree,Paid employee of a PRIVATE company,,Yes,40.0,Not at all,Divorced,,No,Female,,,101.0,,383299,"Chicago-Naperville-Elgin, IL-INWI",4 mil+,58707.0,57000.0,0.0,20.965,0.0,0.995,5,"House, apartment, flat",East North Central,0.445,3,139.48,82.120005,221.60000499999998,3.99,3.975,212.0,6.0,120.0,0.945,1,10.135,0.0,2.99,8.21544,2,0,0.0,10.509565,1.4504350000000001,3.534565,,Yes,0.0,0.0,Yes,Indiana,0.0,1.0,11.475,2.495,0.196283241521454
5627,383333,30,High school graduate,Paid employee of a PRIVATE company,,No,30.0,Not at all,Never married,,No,Female,,,110.0,,383333,Rest of America,1.20-4 mil,22304.0,20000.0,20.48,2.495,2.495,0.0,0,"House, apartment, flat",Pacific,0.0,1,57.01,43.85,100.86,3.24,1.435,192.0,12.0,40.0,0.0,1,5.585,2.395,1.495,3.99,0,0,0.0,1.845,1.31005,1.68995,,Yes,0.0,0.0,Yes,Oregon,0.0,1.0,15.875,0.0,0.23514705882352943
5634,383345,57,Master’s or greater,Self-employed,13359.0,No,50.0,Not at all,Married,,Yes,Male,,,201.0,,383345,"Washington-ArlingtonAlexandria, DC-VA-MD-WV",4 mil+,244440.0,144600.0,30.88,27.71985,34.615,0.0,0,"House, apartment, flat",South Atlantic,9.735,2,87.465,262.15999500000004,349.624995,35.572675,25.559715,195.0,12.0,100.0,5.245,2,6.03,0.0,34.319675,13.38,0,0,0.0,0.0,4.39,1.38806,1.0,Yes,7.74,0.0,Yes,,0.0,5.0,53.47002,2.995,0.07437612395679921
5636,383348,32,High school graduate,Paid employee of a PRIVATE company,357.0,No,36.0,Not at all,Married,,No,Female,,,111.0,,383348,Rest of America,"< 125,000",41470.0,40000.0,0.0,2.505,5.905,4.115,2,"House, apartment, flat",,0.65,6,36.54,38.115,74.655,0.0,0.0,210.0,7.0,175.0,0.88,2,3.755,0.0,1.195,0.0,4,0,0.0,3.265,0.0,1.77,1.0,Yes,0.0,0.0,No,,3.81,1.0,5.615,4.65,0.09361128526645768
5637,383349,69,"Some high school, no degree",,,No,20.0,,Separated,,No,Female,,"Ill, disabled, unable to work",900.0,,383349,Rest of America,1.20-4 mil,37218.0,20000.0,0.0,2.13,4.01,1.935,7,"House, apartment, flat",South Atlantic,1.845,2,14.175,36.67,50.845,3.7445449999999996,1.775,40.0,,90.0,0.0,1,2.34,0.0,0.0,3.01358,0,1,0.0,0.0,4.505,2.485,,Yes,0.0,0.0,Yes,North Carolina,1.83,1.0,7.056875,0.0,0.07103928206781665
5669,383420,47,Master’s or greater,Paid employee of a PRIVATE company,1572.0,No,8.0,Not at all,Divorced,,No,Female,,,103.0,,383420,Rest of America,0.33-1.19 mil,35878.0,25000.0,0.0,1.71059,0.0,1.63845,4,"House, apartment, flat",West North Central,0.0,3,31.885,25.995,57.88,1.37649,1.728845,294.0,5.0,150.0,1.105625,1,3.859605,2.374995,0.0,0.0,2,0,3.495,0.0,1.6728,0.0,,Yes,0.0,0.0,Yes,,0.0,1.0,10.5276,0.0,0.08388873404314623
5675,383430,53,High school graduate,,,No,,Not at all,Never married,,No,Female,,"Ill, disabled, unable to work",900.0,,383430,"Philadelphia-CamdenWilmington, PA-NJ-DE-MD",4 mil+,11280.0,0.0,0.0,4.64,7.499994999999999,0.0,7,"House, apartment, flat",Middle Atlantic,2.5,2,0.0,43.814995,43.814995,0.745,0.0,190.0,12.0,90.0,1.25,0,0.0,3.5,3.945,3.995,0,0,0.0,1.245,0.4345,0.5605,,Yes,0.0,0.0,Yes,New Jersey,0.0,,2.5,11.0,0.20198401950354614
5689,383448,67,Associate’s degree in college,,,No,,Not at all,Widowed,,No,Female,9840.0,"Ill, disabled, unable to work",900.0,,383448,"New York-Newark-Jersey City, NY-NJ-PA",4 mil+,12168.0,0.0,0.0,1.495,0.0,2.25,0,"House, apartment, flat",Middle Atlantic,0.0,1,0.0,33.405,33.405,0.97,8.935,194.0,12.0,74.0,7.185,0,0.0,0.0,12.57,0.0,0,1,0.0,0.0,0.0,0.0,,Yes,0.0,0.0,Yes,New York,0.0,,0.0,0.0,0.14275641025641025
5695,383462,60,High school graduate,,290.0,No,30.0,Not at all,Married,,No,Male,,"Ill, disabled, unable to work",900.0,,383462,Rest of America,"< 125,000",43742.0,25000.0,0.0,13.73,0.0,1.845,7,"House, apartment, flat",,0.0,5,29.465,220.81,250.275,5.48,14.15,130.0,12.0,90.0,5.025,1,41.375,19.475,25.725,21.215145,1,0,0.515,13.084855000000001,4.1,6.36,1.0,Yes,0.0,12.195,No,,6.65,2.0,39.76,2.835,0.29752411869599016
5699,383472,43,High school graduate,Paid employee of a PRIVATE company,,Yes,39.0,Not at all,Married,,No,Male,,,110.0,,383472,Rest of America,"125,000 - 330,000",35150.4,27470.4,0.0,2.76,5.795,0.0,3,"House, apartment, flat",Mountain,3.93,4,10.035,52.79,62.825,1.34,1.99,640.0,12.0,100.0,4.64,1,1.29,1.275,5.855,0.0,2,0,0.0,0.0,0.0,0.0,1.0,Yes,0.0,0.0,Yes,Arizona,0.0,3.0,23.915,0.0,0.09294062087486914
5700,383476,57,High school graduate,Paid employee of a PRIVATE company,880.0,No,40.0,Not at all,Married,,No,Male,,,108.0,,383476,Rest of America,1.20-4 mil,40300.0,37000.0,0.0,12.37735,30.571865000000003,14.07,5,"House, apartment, flat",Middle Atlantic,1.6828400000000001,5,20.0,330.134995,350.134995,11.24018,22.691885,275.0,12.0,305.0,1.237595,2,8.904795,15.03938,74.619065,20.793295,1,1,0.0,2.92427,0.0,22.95672,4.0,Yes,5.68321,0.0,Yes,New York,3.6232949999999997,1.0,34.53925,47.18,0.45178709032258063
5709,383502,28,Grade 8 or lower,Paid employee of a PRIVATE company,,No,21.0,,Never married,,No,Female,,,110.0,,383502,Rest of America,1.20-4 mil,21328.4,12930.4,0.0,9.657175,4.74,9.820115,3,"House, apartment, flat",East North Central,0.395,2,13.95,142.580005,156.53000500000002,6.996415,4.9012150000000005,344.0,12.0,40.0,2.985,1,11.644745,4.68,1.7971549999999998,7.4471,1,0,0.0,16.980855,0.795,4.71087,,Yes,11.081455,2.11,Yes,,5.03385,,38.914055,0.0,0.38163013915718014
5726,383542,74,High school graduate,,,No,40.0,Not at all,Widowed,,No,Female,,Retired,930.0,,383542,Rest of America,"125,000 - 330,000",32747.8,16547.8,22.18,2.34,6.58,1.24,0,"House, apartment, flat",South Atlantic,0.0,2,0.0,53.5,53.5,0.0,3.785,59.0,12.0,90.0,0.0,1,1.875,0.595,7.475,1.995,0,1,1.0,4.485,0.0,3.97,,Yes,2.68,0.0,Yes,Florida,3.89,1.0,7.36,5.23,0.08495227160297791
5729,383558,22,High school graduate,Paid employee of a PRIVATE company,200.0,No,35.0,Not at all,Never married,,No,Female,,,110.0,,383558,Rest of America,1.20-4 mil,37112.6,30373.4,0.0,11.152965,2.6320650000000003,4.444175,1,"House, apartment, flat",Middle Atlantic,1.70452,6,5.945,98.63000500000001,104.575005,2.86564,4.818169999999999,561.6,12.0,,3.1836900000000004,2,13.139915,4.6789,5.154635,7.968955,2,0,0.0,2.657395,4.055345,6.4632,,Yes,2.9363099999999998,0.0,Yes,New York,3.6699800000000002,,12.505955,4.59819,0.14652436800439744
5746,383601,64,Some college but no degree,,,No,,Not at all,Widowed,,No,Male,,"Ill, disabled, unable to work",900.0,,383601,Rest of America,"125,000 - 330,000",16096.0,0.0,0.0,0.435,0.0,0.0,0,"House, apartment, flat",East South Central,0.56,1,0.0,15.46,15.46,0.0,1.015,16.0,10.0,60.0,0.0,0,3.18,0.92,2.215,0.0,0,0,0.0,1.23,0.0,0.0,,Yes,2.55,0.585,Yes,,0.0,1.0,0.95,2.405,0.04994532803180915
5787,383693,40,High school graduate,Paid employee of a PRIVATE company,,No,35.0,Not at all,Married,,No,Male,,,103.0,,383693,Rest of America,"< 125,000",38918.8,37460.8,0.0,0.0,0.0,0.0,6,"House, apartment, flat",,0.0,5,0.0,13.86,13.86,0.0,0.0,486.0,3.0,100.0,0.0,3,13.86,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,3.0,Yes,0.0,10.92,No,,0.0,1.0,0.0,0.0,0.01851855658447845
5790,383699,51,High school graduate,Paid employee of a PRIVATE company,932.0,No,34.5,Not at all,Married,,No,Male,,,111.0,,383699,"Chicago-Naperville-Elgin, IL-INWI",4 mil+,117040.6,116840.6,0.0,0.0,2.47,21.96,2,"House, apartment, flat",East North Central,0.0,8,35.24,83.975,119.215,0.75,7.835,200.0,1.0,,0.0,4,1.565,4.775,0.885,0.0,4,0,0.0,3.92,0.5,0.0,4.0,Yes,10.175,0.0,Yes,Illinois,8.05,3.0,14.02,7.07,0.05296606476726879
5818,383767,77,"Some high school, no degree",,,Yes,,,Divorced,,No,Female,,Retired,930.0,,383767,Rest of America,"125,000 - 330,000",10800.0,0.0,0.0,2.28,0.0,6.23,0,"House, apartment, flat",Mountain,0.0,1,0.0,64.68,64.68,3.83,9.56,36.0,12.0,75.0,0.99,0,4.7,0.0,9.57,0.0,0,1,0.0,0.0,3.265,0.0,,Yes,0.0,0.0,Yes,,0.0,,13.035,11.22,0.31142222222222227
5829,383787,55,Bachelor’s degree,,,No,34.0,Not at all,Married,,No,Male,,"Ill, disabled, unable to work",900.0,,383787,"Atlanta-Sandy Springs-Roswell, GA",4 mil+,49875.2,11142.2,4.81,1.49,5.235,0.0,6,"House, apartment, flat",South Atlantic,0.0,6,4.375,24.215,28.59,0.0,0.0,276.0,12.0,80.0,0.0,2,0.0,0.0,0.745,0.0,3,0,0.0,0.0,0.0,0.0,,Yes,0.0,0.0,Yes,Georgia,0.0,,12.82,3.925,0.029808000769921728
5835,383800,57,"Some high school, no degree",Self-employed,,No,15.0,,Never married,,Yes,Female,,,210.0,,383800,Rest of America,"125,000 - 330,000",21540.0,0.0,0.0,2.975,0.0,2.445,0,"House, apartment, flat",East North Central,0.0,1,0.0,29.915,29.915,0.7926449999999999,0.0,170.0,12.0,30.0,1.095,1,2.87,0.0,6.45,0.0,0,0,0.0,0.0,0.0,6.003405,,Yes,0.0,0.0,Yes,,0.0,1.0,7.28395,0.0,0.07221819870009284
